id,customer,billboard,email,coupon,distance
7685,0,50.89,1,1,1.98
7686,0,50.89,1,1,1.98
7687,0,50.89,1,1,1.98
7688,0,50.89,1,1,1.98
7689,0,50.89,1,1,1.98
7690,0,50.89,1,1,1.98
7691,0,50.89,1,1,1.98
7692,0,50.89,1,1,1.98
7693,0,50.89,1,1,1.98
7694,0,50.89,1,1,1.98
7695,0,50.89,1,1,1.98
7696,0,50.89,1,1,1.98
7697,0,50.89,1,1,1.98
7698,0,50.89,1,1,1.98
7699,0,50.89,1,1,1.98
7700,0,50.89,1,1,1.98
7701,0,50.89,1,1,1.98
7702,0,50.89,1,1,1.98
7703,0,50.89,1,1,1.98
7704,0,50.89,1,1,1.98
7705,0,50.89,1,1,1.98
7706,0,50.89,1,1,1.98
7707,0,50.89,1,1,1.98
7708,0,50.89,1,1,1.98
7709,0,50.89,1,1,1.98
7710,0,50.89,1,1,1.98
7711,0,50.89,1,1,1.98
7712,0,50.89,1,1,1.98
7713,0,50.89,1,1,1.98
7714,0,50.89,1,1,1.98
7715,0,50.89,1,1,1.98
7716,0,50.89,1,1,1.98
7717,0,50.89,1,1,1.98
7718,0,50.89,1,1,1.98
7719,0,50.89,1,1,1.98
7720,0,50.89,1,1,1.98
7721,0,50.89,1,1,1.98
7722,0,50.89,1,1,1.98
7723,0,50.89,1,1,1.98
7724,1,37.72,0,1,1.91
7725,1,37.72,0,1,1.91
7726,1,37.72,0,1,1.91
7727,1,37.72,0,1,1.91
7728,1,37.72,0,1,1.91
7729,1,37.72,0,1,1.91
7730,1,37.72,0,1,1.91
7731,1,37.72,0,1,1.91
7732,1,37.72,0,1,1.91
7733,1,37.72,0,1,1.91
7734,1,37.72,0,1,1.91
7735,1,37.72,0,1,1.91
7736,1,37.72,0,1,1.91
7737,1,37.72,0,1,1.91
7738,1,37.72,0,1,1.91
7739,1,37.72,0,1,1.91
7740,1,37.72,0,1,1.91
7741,1,37.72,0,1,1.91
7742,1,37.72,0,1,1.91
7743,1,37.72,0,1,1.91
7744,1,37.72,0,1,1.91
7745,1,37.72,0,1,1.91
7746,1,37.72,0,1,1.91
7747,1,37.72,0,1,1.91
7748,1,37.72,0,1,1.91
7749,1,37.72,0,1,1.91
7750,1,37.72,0,1,1.91
7751,1,37.72,0,1,1.91
7752,1,37.72,0,1,1.91
7753,1,37.72,0,1,1.91
7754,1,37.72,0,1,1.91
7755,1,37.72,0,1,1.91
7756,1,37.72,0,1,1.91
7757,1,37.72,0,1,1.91
7758,1,37.72,0,1,1.91
7759,1,37.72,0,1,1.91
7760,1,37.72,0,1,1.91
7761,1,37.72,0,1,1.91
7762,1,37.72,0,1,1.91
7763,1,37.72,0,1,1.91
7764,1,37.72,0,1,1.91
7765,1,37.72,0,1,1.91
7766,1,37.72,0,1,1.91
7767,1,37.72,0,1,1.91
7768,1,37.72,0,1,1.91
7769,1,37.72,0,1,1.91
7770,1,37.72,0,1,1.91
7771,1,37.72,0,1,1.91
7772,1,37.72,0,1,1.91
7773,1,37.72,0,1,1.91
7774,1,37.72,0,1,1.91
7775,1,37.72,0,1,1.91
7776,1,37.72,0,1,1.91
7777,1,37.72,0,1,1.91
7778,1,37.72,0,1,1.91
7779,1,37.72,0,1,1.91
7780,1,37.72,0,1,1.91
7781,1,37.72,0,1,1.91
7782,1,37.72,0,1,1.91
7783,1,37.72,0,1,1.91
7784,1,37.72,0,1,1.91
7785,1,37.72,0,1,1.91
7786,1,37.72,0,1,1.91
7787,1,37.72,0,1,1.91
7788,1,37.72,0,1,1.91
7789,1,37.72,0,1,1.91
7790,1,37.72,0,1,1.91
7791,1,37.72,0,1,1.91
7792,1,37.72,0,1,1.91
7793,1,37.72,0,1,1.91
7794,1,37.72,0,1,1.91
7795,1,37.72,0,1,1.91
7796,1,37.72,0,1,1.91
7797,1,37.72,0,1,1.91
7798,1,37.72,0,1,1.91
7799,1,37.72,0,1,1.91
7800,1,37.72,0,1,1.91
7801,1,37.72,0,1,1.91
7802,1,37.72,0,1,1.91
7803,1,37.72,0,1,1.91
7804,1,37.72,0,1,1.91
7805,1,37.72,0,1,1.91
7806,1,37.72,0,1,1.91
7807,1,37.72,0,1,1.91
7808,1,37.72,0,1,1.91
7809,1,37.72,0,1,1.91
7810,1,37.72,0,1,1.91
7811,1,37.72,0,1,1.91
7812,1,37.72,0,1,1.91
7813,1,37.72,0,1,1.91
7814,1,37.72,0,1,1.91
7815,1,37.72,0,1,1.91
7816,1,37.72,0,1,1.91
7817,1,37.72,0,1,1.91
7818,1,37.72,0,1,1.91
7819,1,37.72,0,1,1.91
7820,1,37.72,0,1,1.91
7821,1,37.72,0,1,1.91
7822,1,37.72,0,1,1.91
7823,0,58.33,0,1,2.03
7824,0,58.33,0,1,2.03
7825,0,58.33,0,1,2.03
7826,0,58.33,0,1,2.03
7827,0,58.33,0,1,2.03
7828,0,58.33,0,1,2.03
7829,0,58.33,0,1,2.03
7830,0,58.33,0,1,2.03
7831,0,58.33,0,1,2.03
7832,0,58.33,0,1,2.03
7833,0,58.33,0,1,2.03
7834,0,58.33,0,1,2.03
7835,0,58.33,0,1,2.03
7836,0,58.33,0,1,2.03
7837,0,58.33,0,1,2.03
7838,0,58.33,0,1,2.03
7839,0,58.33,0,1,2.03
7840,0,58.33,0,1,2.03
7841,0,58.33,0,1,2.03
7842,0,58.33,0,1,2.03
7843,0,58.33,0,1,2.03
7844,0,58.33,0,1,2.03
7845,0,58.33,0,1,2.03
7846,0,58.33,0,1,2.03
7847,0,58.33,0,1,2.03
7848,0,58.33,0,1,2.03
7849,0,58.33,0,1,2.03
7850,0,58.33,0,1,2.03
7851,0,58.33,0,1,2.03
7852,0,58.33,0,1,2.03
7853,0,58.33,0,1,2.03
7854,0,58.33,0,1,2.03
7855,0,58.33,0,1,2.03
7856,0,58.33,0,1,2.03
7857,0,58.33,0,1,2.03
7858,0,58.33,0,1,2.03
7859,0,58.33,0,1,2.03
7860,0,58.33,0,1,2.03
7861,0,58.33,0,1,2.03
7862,0,58.33,0,1,2.03
7863,0,58.33,0,1,2.03
7864,0,58.33,0,1,2.03
7865,0,58.33,0,1,2.03
7866,0,58.33,0,1,2.03
7867,0,58.33,0,1,2.03
7868,0,58.33,0,1,2.03
7869,0,58.33,0,1,2.03
7870,0,58.33,0,1,2.03
7871,0,58.33,0,1,2.03
7872,0,58.33,0,1,2.03
7873,0,58.33,0,1,2.03
7874,0,58.33,0,1,2.03
7875,0,58.33,0,1,2.03
7876,0,58.33,0,1,2.03
7877,0,58.33,0,1,2.03
7878,0,58.33,0,1,2.03
7879,0,58.33,0,1,2.03
7880,0,58.33,0,1,2.03
7881,0,58.33,0,1,2.03
7882,0,58.33,0,1,2.03
7883,0,58.33,0,1,2.03
7884,0,58.33,0,1,2.03
7885,0,58.33,0,1,2.03
7886,0,58.33,0,1,2.03
7887,0,58.33,0,1,2.03
7888,0,58.33,0,1,2.03
7889,0,58.33,0,1,2.03
7890,0,58.33,0,1,2.03
7891,0,58.33,0,1,2.03
7892,0,58.33,0,1,2.03
7893,0,58.33,0,1,2.03
7894,0,58.33,0,1,2.03
7895,0,58.33,0,1,2.03
7896,0,58.33,0,1,2.03
7897,0,58.33,0,1,2.03
7898,0,58.33,0,1,2.03
7899,0,58.33,0,1,2.03
7900,0,58.33,0,1,2.03
7901,0,58.33,0,1,2.03
7902,0,58.33,0,1,2.03
7903,0,58.33,0,1,2.03
7904,0,58.33,0,1,2.03
7905,0,58.33,0,1,2.03
7906,0,58.33,0,1,2.03
7907,0,58.33,0,1,2.03
7908,0,58.33,0,1,2.03
7909,0,58.33,0,1,2.03
7910,0,58.33,0,1,2.03
7911,0,58.33,0,1,2.03
7912,0,58.33,0,1,2.03
7913,0,58.33,0,1,2.03
7914,0,58.33,0,1,2.03
7915,0,58.33,0,1,2.03
7916,0,58.33,0,1,2.03
7917,0,58.33,0,1,2.03
7918,0,58.33,0,1,2.03
7919,0,58.33,0,1,2.03
7920,0,58.33,0,1,2.03
7921,0,58.33,0,1,2.03
7922,0,41.75,2,1,2.11
7923,0,41.75,2,1,2.11
7924,0,41.75,2,1,2.11
7925,0,41.75,2,1,2.11
7926,0,41.75,2,1,2.11
7927,0,41.75,2,1,2.11
7928,0,41.75,2,1,2.11
7929,0,41.75,2,1,2.11
7930,0,41.75,2,1,2.11
7931,0,41.75,2,1,2.11
7932,0,41.75,2,1,2.11
7933,0,41.75,2,1,2.11
7934,0,41.75,2,1,2.11
7935,0,41.75,2,1,2.11
7936,0,41.75,2,1,2.11
7937,0,41.75,2,1,2.11
7938,0,41.75,2,1,2.11
7939,0,41.75,2,1,2.11
7940,0,41.75,2,1,2.11
7941,0,41.75,2,1,2.11
7942,0,41.75,2,1,2.11
7943,0,41.75,2,1,2.11
7944,0,41.75,2,1,2.11
7945,0,41.75,2,1,2.11
7946,0,41.75,2,1,2.11
7947,0,41.75,2,1,2.11
7948,0,41.75,2,1,2.11
7949,0,41.75,2,1,2.11
7950,0,41.75,2,1,2.11
7951,0,41.75,2,1,2.11
7952,0,41.75,2,1,2.11
7953,0,41.75,2,1,2.11
7954,0,41.75,2,1,2.11
7955,0,41.75,2,1,2.11
7956,0,41.75,2,1,2.11
7957,0,41.75,2,1,2.11
7958,0,41.75,2,1,2.11
7959,0,41.75,2,1,2.11
7960,0,41.75,2,1,2.11
7961,0,41.75,2,1,2.11
7962,0,41.75,2,1,2.11
7963,0,41.75,2,1,2.11
7964,0,41.75,2,1,2.11
7965,0,41.75,2,1,2.11
7966,0,41.75,2,1,2.11
7967,0,41.75,2,1,2.11
7968,0,41.75,2,1,2.11
7969,0,41.75,2,1,2.11
7970,0,41.75,2,1,2.11
7971,0,41.75,2,1,2.11
7972,0,41.75,2,1,2.11
7973,0,41.75,2,1,2.11
7974,0,41.75,2,1,2.11
7975,0,41.75,2,1,2.11
7976,0,41.75,2,1,2.11
7977,0,41.75,2,1,2.11
7978,0,41.75,2,1,2.11
7979,0,41.75,2,1,2.11
7980,0,41.75,2,1,2.11
7981,0,41.75,2,1,2.11
7982,0,41.75,2,1,2.11
7983,0,41.75,2,1,2.11
7984,0,41.75,2,1,2.11
7985,0,41.75,2,1,2.11
7986,0,41.75,2,1,2.11
7987,0,41.75,2,1,2.11
7988,0,41.75,2,1,2.11
7989,0,41.75,2,1,2.11
7990,0,41.75,2,1,2.11
7991,0,41.75,2,1,2.11
7992,0,41.75,2,1,2.11
7993,0,41.75,2,1,2.11
7994,0,41.75,2,1,2.11
7995,0,41.75,2,1,2.11
7996,0,41.75,2,1,2.11
7997,0,41.75,2,1,2.11
7998,0,41.75,2,1,2.11
7999,0,41.75,2,1,2.11
8000,0,41.75,2,1,2.11
8001,0,41.75,2,1,2.11
8002,0,41.75,2,1,2.11
8003,0,41.75,2,1,2.11
8004,0,41.75,2,1,2.11
8005,0,41.75,2,1,2.11
8006,0,41.75,2,1,2.11
8007,0,41.75,2,1,2.11
8008,0,41.75,2,1,2.11
8009,0,41.75,2,1,2.11
8010,0,41.75,2,1,2.11
8011,0,41.75,2,1,2.11
8012,0,41.75,2,1,2.11
8013,0,41.75,2,1,2.11
8014,0,41.75,2,1,2.11
8015,0,41.75,2,1,2.11
8016,0,41.75,2,1,2.11
8017,0,41.75,2,1,2.11
8018,0,41.75,2,1,2.11
8019,0,41.75,2,1,2.11
8020,0,41.75,2,1,2.11
8021,0,48.85,0,0,2.09
8022,0,48.85,0,0,2.09
8023,0,48.85,0,0,2.09
8024,0,48.85,0,0,2.09
8025,0,48.85,0,0,2.09
8026,0,48.85,0,0,2.09
8027,0,48.85,0,0,2.09
8028,0,48.85,0,0,2.09
8029,0,48.85,0,0,2.09
8030,0,48.85,0,0,2.09
8031,0,48.85,0,0,2.09
8032,0,48.85,0,0,2.09
8033,0,48.85,0,0,2.09
8034,0,48.85,0,0,2.09
8035,0,48.85,0,0,2.09
8036,0,48.85,0,0,2.09
8037,0,48.85,0,0,2.09
8038,0,48.85,0,0,2.09
8039,0,48.85,0,0,2.09
8040,0,48.85,0,0,2.09
8041,0,48.85,0,0,2.09
8042,0,48.85,0,0,2.09
8043,0,48.85,0,0,2.09
8044,0,48.85,0,0,2.09
8045,0,48.85,0,0,2.09
8046,0,48.85,0,0,2.09
8047,0,48.85,0,0,2.09
8048,0,48.85,0,0,2.09
8049,0,48.85,0,0,2.09
8050,0,48.85,0,0,2.09
8051,0,48.85,0,0,2.09
8052,0,48.85,0,0,2.09
8053,0,48.85,0,0,2.09
8054,0,48.85,0,0,2.09
8055,0,48.85,0,0,2.09
8056,0,48.85,0,0,2.09
8057,0,48.85,0,0,2.09
8058,0,48.85,0,0,2.09
8059,0,48.85,0,0,2.09
8060,0,48.85,0,0,2.09
8061,0,48.85,0,0,2.09
8062,0,48.85,0,0,2.09
8063,0,48.85,0,0,2.09
8064,0,48.85,0,0,2.09
8065,0,48.85,0,0,2.09
8066,0,48.85,0,0,2.09
8067,0,48.85,0,0,2.09
8068,0,48.85,0,0,2.09
8069,0,48.85,0,0,2.09
8070,0,48.85,0,0,2.09
8071,0,48.85,0,0,2.09
8072,0,48.85,0,0,2.09
8073,0,48.85,0,0,2.09
8074,0,48.85,0,0,2.09
8075,0,48.85,0,0,2.09
8076,0,48.85,0,0,2.09
8077,0,48.85,0,0,2.09
8078,0,48.85,0,0,2.09
8079,0,48.85,0,0,2.09
8080,0,48.85,0,0,2.09
8081,0,48.85,0,0,2.09
8082,0,48.85,0,0,2.09
8083,0,48.85,0,0,2.09
8084,0,48.85,0,0,2.09
8085,0,48.85,0,0,2.09
8086,0,48.85,0,0,2.09
8087,0,48.85,0,0,2.09
8088,0,48.85,0,0,2.09
8089,0,48.85,0,0,2.09
8090,0,48.85,0,0,2.09
8091,0,48.85,0,0,2.09
8092,0,48.85,0,0,2.09
8093,0,48.85,0,0,2.09
8094,0,48.85,0,0,2.09
8095,0,48.85,0,0,2.09
8096,0,48.85,0,0,2.09
8097,0,48.85,0,0,2.09
8098,0,48.85,0,0,2.09
8099,0,48.85,0,0,2.09
8100,0,48.85,0,0,2.09
8101,0,48.85,0,0,2.09
8102,0,48.85,0,0,2.09
8103,0,48.85,0,0,2.09
8104,0,48.85,0,0,2.09
8105,0,48.85,0,0,2.09
8106,0,48.85,0,0,2.09
8107,0,48.85,0,0,2.09
8108,0,48.85,0,0,2.09
8109,0,48.85,0,0,2.09
8110,0,48.85,0,0,2.09
8111,0,48.85,0,0,2.09
8112,0,48.85,0,0,2.09
8113,0,48.85,0,0,2.09
8114,0,48.85,0,0,2.09
8115,0,48.85,0,0,2.09
8116,0,48.85,0,0,2.09
8117,0,48.85,0,0,2.09
8118,0,48.85,0,0,2.09
8119,0,48.85,0,0,2.09
8120,0,42.35,1,0,2.15
8121,0,42.35,1,0,2.15
8122,0,42.35,1,0,2.15
8123,0,42.35,1,0,2.15
8124,0,42.35,1,0,2.15
8125,0,42.35,1,0,2.15
8126,0,42.35,1,0,2.15
8127,0,42.35,1,0,2.15
8128,0,42.35,1,0,2.15
8129,0,42.35,1,0,2.15
8130,0,42.35,1,0,2.15
8131,0,42.35,1,0,2.15
8132,0,42.35,1,0,2.15
8133,0,42.35,1,0,2.15
8134,0,42.35,1,0,2.15
8135,0,42.35,1,0,2.15
8136,0,42.35,1,0,2.15
8137,0,42.35,1,0,2.15
8138,0,42.35,1,0,2.15
8139,0,42.35,1,0,2.15
8140,0,42.35,1,0,2.15
8141,0,42.35,1,0,2.15
8142,0,42.35,1,0,2.15
8143,0,42.35,1,0,2.15
8144,0,42.35,1,0,2.15
8145,0,42.35,1,0,2.15
8146,0,42.35,1,0,2.15
8147,0,42.35,1,0,2.15
8148,0,42.35,1,0,2.15
8149,0,42.35,1,0,2.15
8150,0,42.35,1,0,2.15
8151,0,42.35,1,0,2.15
8152,0,42.35,1,0,2.15
8153,0,42.35,1,0,2.15
8154,0,42.35,1,0,2.15
8155,0,42.35,1,0,2.15
8156,0,42.35,1,0,2.15
8157,0,42.35,1,0,2.15
8158,0,42.35,1,0,2.15
8159,0,42.35,1,0,2.15
8160,0,42.35,1,0,2.15
8161,0,42.35,1,0,2.15
8162,0,42.35,1,0,2.15
8163,0,42.35,1,0,2.15
8164,0,42.35,1,0,2.15
8165,0,42.35,1,0,2.15
8166,0,42.35,1,0,2.15
8167,0,42.35,1,0,2.15
8168,0,42.35,1,0,2.15
8169,0,42.35,1,0,2.15
8170,0,42.35,1,0,2.15
8171,0,42.35,1,0,2.15
8172,0,42.35,1,0,2.15
8173,0,42.35,1,0,2.15
8174,0,42.35,1,0,2.15
8175,0,42.35,1,0,2.15
8176,0,42.35,1,0,2.15
8177,0,42.35,1,0,2.15
8178,0,42.35,1,0,2.15
8179,0,42.35,1,0,2.15
8180,0,42.35,1,0,2.15
8181,0,42.35,1,0,2.15
8182,0,42.35,1,0,2.15
8183,0,42.35,1,0,2.15
8184,0,42.35,1,0,2.15
8185,0,42.35,1,0,2.15
8186,0,42.35,1,0,2.15
8187,0,42.35,1,0,2.15
8188,0,42.35,1,0,2.15
8189,0,42.35,1,0,2.15
8190,0,42.35,1,0,2.15
8191,0,42.35,1,0,2.15
8192,0,42.35,1,0,2.15
8193,0,42.35,1,0,2.15
8194,0,42.35,1,0,2.15
8195,0,42.35,1,0,2.15
8196,0,42.35,1,0,2.15
8197,0,42.35,1,0,2.15
8198,0,42.35,1,0,2.15
8199,0,42.35,1,0,2.15
8200,0,42.35,1,0,2.15
8201,0,42.35,1,0,2.15
8202,0,42.35,1,0,2.15
8203,0,42.35,1,0,2.15
8204,0,42.35,1,0,2.15
8205,0,42.35,1,0,2.15
8206,0,42.35,1,0,2.15
8207,0,42.35,1,0,2.15
8208,0,42.35,1,0,2.15
8209,0,42.35,1,0,2.15
8210,0,42.35,1,0,2.15
8211,0,42.35,1,0,2.15
8212,0,42.35,1,0,2.15
8213,0,42.35,1,0,2.15
8214,0,42.35,1,0,2.15
8215,0,42.35,1,0,2.15
8216,0,42.35,1,0,2.15
8217,0,42.35,1,0,2.15
8218,0,42.35,1,0,2.15
8219,1,63.32,2,1,1.61
8220,1,63.32,2,1,1.61
8221,1,63.32,2,1,1.61
8222,1,63.32,2,1,1.61
8223,1,63.32,2,1,1.61
8224,1,63.32,2,1,1.61
8225,1,63.32,2,1,1.61
8226,1,63.32,2,1,1.61
8227,1,63.32,2,1,1.61
8228,1,63.32,2,1,1.61
8229,1,63.32,2,1,1.61
8230,1,63.32,2,1,1.61
8231,1,63.32,2,1,1.61
8232,1,63.32,2,1,1.61
8233,1,63.32,2,1,1.61
8234,1,63.32,2,1,1.61
8235,1,63.32,2,1,1.61
8236,1,63.32,2,1,1.61
8237,1,63.32,2,1,1.61
8238,1,63.32,2,1,1.61
8239,1,63.32,2,1,1.61
8240,1,63.32,2,1,1.61
8241,1,63.32,2,1,1.61
8242,1,63.32,2,1,1.61
8243,1,63.32,2,1,1.61
8244,1,63.32,2,1,1.61
8245,1,63.32,2,1,1.61
8246,1,63.32,2,1,1.61
8247,1,63.32,2,1,1.61
8248,1,63.32,2,1,1.61
8249,1,63.32,2,1,1.61
8250,1,63.32,2,1,1.61
8251,1,63.32,2,1,1.61
8252,1,63.32,2,1,1.61
8253,1,63.32,2,1,1.61
8254,1,63.32,2,1,1.61
8255,1,63.32,2,1,1.61
8256,1,63.32,2,1,1.61
8257,1,63.32,2,1,1.61
8258,1,63.32,2,1,1.61
8259,1,63.32,2,1,1.61
8260,1,63.32,2,1,1.61
8261,1,63.32,2,1,1.61
8262,1,63.32,2,1,1.61
8263,1,63.32,2,1,1.61
8264,1,63.32,2,1,1.61
8265,1,63.32,2,1,1.61
8266,1,63.32,2,1,1.61
8267,1,63.32,2,1,1.61
8268,1,63.32,2,1,1.61
8269,1,63.32,2,1,1.61
8270,1,63.32,2,1,1.61
8271,1,63.32,2,1,1.61
8272,1,63.32,2,1,1.61
8273,1,63.32,2,1,1.61
8274,1,63.32,2,1,1.61
8275,1,63.32,2,1,1.61
8276,1,63.32,2,1,1.61
8277,1,63.32,2,1,1.61
8278,1,63.32,2,1,1.61
8279,1,63.32,2,1,1.61
8280,1,63.32,2,1,1.61
8281,1,63.32,2,1,1.61
8282,1,63.32,2,1,1.61
8283,1,63.32,2,1,1.61
8284,1,63.32,2,1,1.61
8285,1,63.32,2,1,1.61
8286,1,63.32,2,1,1.61
8287,1,63.32,2,1,1.61
8288,1,63.32,2,1,1.61
8289,1,63.32,2,1,1.61
8290,1,63.32,2,1,1.61
8291,1,63.32,2,1,1.61
8292,1,63.32,2,1,1.61
8293,1,63.32,2,1,1.61
8294,1,63.32,2,1,1.61
8295,1,63.32,2,1,1.61
8296,1,63.32,2,1,1.61
8297,1,63.32,2,1,1.61
8298,1,63.32,2,1,1.61
8299,1,63.32,2,1,1.61
8300,1,63.32,2,1,1.61
8301,1,63.32,2,1,1.61
8302,1,63.32,2,1,1.61
8303,1,63.32,2,1,1.61
8304,1,63.32,2,1,1.61
8305,1,63.32,2,1,1.61
8306,1,63.32,2,1,1.61
8307,1,63.32,2,1,1.61
8308,1,63.32,2,1,1.61
8309,1,63.32,2,1,1.61
8310,1,63.32,2,1,1.61
8311,1,63.32,2,1,1.61
8312,1,63.32,2,1,1.61
8313,1,63.32,2,1,1.61
8314,1,63.32,2,1,1.61
8315,1,63.32,2,1,1.61
8316,1,63.32,2,1,1.61
8317,1,63.32,2,1,1.61
8318,1,59.87,2,1,1.82
8319,1,59.87,2,1,1.82
8320,1,59.87,2,1,1.82
8321,1,59.87,2,1,1.82
8322,1,59.87,2,1,1.82
8323,1,59.87,2,1,1.82
8324,1,59.87,2,1,1.82
8325,1,59.87,2,1,1.82
8326,1,59.87,2,1,1.82
8327,1,59.87,2,1,1.82
8328,1,59.87,2,1,1.82
8329,1,59.87,2,1,1.82
8330,1,59.87,2,1,1.82
8331,1,59.87,2,1,1.82
8332,1,59.87,2,1,1.82
8333,1,59.87,2,1,1.82
8334,1,59.87,2,1,1.82
8335,1,59.87,2,1,1.82
8336,1,59.87,2,1,1.82
8337,1,59.87,2,1,1.82
8338,1,59.87,2,1,1.82
8339,1,59.87,2,1,1.82
8340,1,59.87,2,1,1.82
8341,1,59.87,2,1,1.82
8342,1,59.87,2,1,1.82
8343,1,59.87,2,1,1.82
8344,1,59.87,2,1,1.82
8345,1,59.87,2,1,1.82
8346,1,59.87,2,1,1.82
8347,1,59.87,2,1,1.82
8348,1,59.87,2,1,1.82
8349,1,59.87,2,1,1.82
8350,1,59.87,2,1,1.82
8351,1,59.87,2,1,1.82
8352,1,59.87,2,1,1.82
8353,1,59.87,2,1,1.82
8354,1,59.87,2,1,1.82
8355,1,59.87,2,1,1.82
8356,1,59.87,2,1,1.82
8357,1,59.87,2,1,1.82
8358,1,59.87,2,1,1.82
8359,1,59.87,2,1,1.82
8360,1,59.87,2,1,1.82
8361,1,59.87,2,1,1.82
8362,1,59.87,2,1,1.82
8363,1,59.87,2,1,1.82
8364,1,59.87,2,1,1.82
8365,1,59.87,2,1,1.82
8366,1,59.87,2,1,1.82
8367,1,59.87,2,1,1.82
8368,1,59.87,2,1,1.82
8369,1,59.87,2,1,1.82
8370,1,59.87,2,1,1.82
8371,1,59.87,2,1,1.82
8372,1,59.87,2,1,1.82
8373,1,59.87,2,1,1.82
8374,1,59.87,2,1,1.82
8375,1,59.87,2,1,1.82
8376,1,59.87,2,1,1.82
8377,1,59.87,2,1,1.82
8378,1,59.87,2,1,1.82
8379,1,59.87,2,1,1.82
8380,1,59.87,2,1,1.82
8381,1,59.87,2,1,1.82
8382,1,59.87,2,1,1.82
8383,1,59.87,2,1,1.82
8384,1,59.87,2,1,1.82
8385,1,59.87,2,1,1.82
8386,1,59.87,2,1,1.82
8387,1,59.87,2,1,1.82
8388,1,59.87,2,1,1.82
8389,1,59.87,2,1,1.82
8390,1,59.87,2,1,1.82
8391,1,59.87,2,1,1.82
8392,1,59.87,2,1,1.82
8393,1,59.87,2,1,1.82
8394,1,59.87,2,1,1.82
8395,1,59.87,2,1,1.82
8396,1,59.87,2,1,1.82
8397,1,59.87,2,1,1.82
8398,1,59.87,2,1,1.82
8399,1,59.87,2,1,1.82
8400,1,59.87,2,1,1.82
8401,1,59.87,2,1,1.82
8402,1,59.87,2,1,1.82
8403,1,59.87,2,1,1.82
8404,1,59.87,2,1,1.82
8405,1,59.87,2,1,1.82
8406,1,59.87,2,1,1.82
8407,1,59.87,2,1,1.82
8408,1,59.87,2,1,1.82
8409,1,59.87,2,1,1.82
8410,1,59.87,2,1,1.82
8411,1,59.87,2,1,1.82
8412,1,59.87,2,1,1.82
8413,1,59.87,2,1,1.82
8414,1,59.87,2,1,1.82
8415,1,59.87,2,1,1.82
8416,1,59.87,2,1,1.82
8417,0,49.66,0,0,2.28
8418,0,49.66,0,0,2.28
8419,0,49.66,0,0,2.28
8420,0,49.66,0,0,2.28
8421,0,49.66,0,0,2.28
8422,0,49.66,0,0,2.28
8423,0,49.66,0,0,2.28
8424,0,49.66,0,0,2.28
8425,0,49.66,0,0,2.28
8426,0,49.66,0,0,2.28
8427,0,49.66,0,0,2.28
8428,0,49.66,0,0,2.28
8429,0,49.66,0,0,2.28
8430,0,49.66,0,0,2.28
8431,0,49.66,0,0,2.28
8432,0,49.66,0,0,2.28
8433,0,49.66,0,0,2.28
8434,0,49.66,0,0,2.28
8435,0,49.66,0,0,2.28
8436,0,49.66,0,0,2.28
8437,0,49.66,0,0,2.28
8438,0,49.66,0,0,2.28
8439,0,49.66,0,0,2.28
8440,0,49.66,0,0,2.28
8441,0,49.66,0,0,2.28
8442,0,49.66,0,0,2.28
8443,0,49.66,0,0,2.28
8444,0,49.66,0,0,2.28
8445,0,49.66,0,0,2.28
8446,0,49.66,0,0,2.28
8447,0,49.66,0,0,2.28
8448,0,49.66,0,0,2.28
8449,0,49.66,0,0,2.28
8450,0,49.66,0,0,2.28
8451,0,49.66,0,0,2.28
8452,0,49.66,0,0,2.28
8453,0,49.66,0,0,2.28
8454,0,49.66,0,0,2.28
8455,0,49.66,0,0,2.28
8456,0,49.66,0,0,2.28
8457,0,49.66,0,0,2.28
8458,0,49.66,0,0,2.28
8459,0,49.66,0,0,2.28
8460,0,49.66,0,0,2.28
8461,0,49.66,0,0,2.28
8462,0,49.66,0,0,2.28
8463,0,49.66,0,0,2.28
8464,0,49.66,0,0,2.28
8465,0,49.66,0,0,2.28
8466,0,49.66,0,0,2.28
8467,0,49.66,0,0,2.28
8468,0,49.66,0,0,2.28
8469,0,49.66,0,0,2.28
8470,0,49.66,0,0,2.28
8471,0,49.66,0,0,2.28
8472,0,49.66,0,0,2.28
8473,0,49.66,0,0,2.28
8474,0,49.66,0,0,2.28
8475,0,49.66,0,0,2.28
8476,0,49.66,0,0,2.28
8477,0,49.66,0,0,2.28
8478,0,49.66,0,0,2.28
8479,0,49.66,0,0,2.28
8480,0,49.66,0,0,2.28
8481,0,49.66,0,0,2.28
8482,0,49.66,0,0,2.28
8483,0,49.66,0,0,2.28
8484,0,49.66,0,0,2.28
8485,0,49.66,0,0,2.28
8486,0,49.66,0,0,2.28
8487,0,49.66,0,0,2.28
8488,0,49.66,0,0,2.28
8489,0,49.66,0,0,2.28
8490,0,49.66,0,0,2.28
8491,0,49.66,0,0,2.28
8492,0,49.66,0,0,2.28
8493,0,49.66,0,0,2.28
8494,0,49.66,0,0,2.28
8495,0,49.66,0,0,2.28
8496,0,49.66,0,0,2.28
8497,0,49.66,0,0,2.28
8498,0,49.66,0,0,2.28
8499,0,49.66,0,0,2.28
8500,0,49.66,0,0,2.28
8501,0,49.66,0,0,2.28
8502,0,49.66,0,0,2.28
8503,0,49.66,0,0,2.28
8504,0,49.66,0,0,2.28
8505,0,49.66,0,0,2.28
8506,0,49.66,0,0,2.28
